"[450, 368]",0.058
"[489, 368]",0.066
"[489, 692]",0.056
"[489, 722]",0.04
"[682, 368]",0.062
"[682, 401]",0.044
"[682, 722]",0.04
"[692, 368]",0.05
"[692, 489]",0.056
"[722, 368]",0.056
"[722, 489]",0.04
"[722, 682]",0.04
"[886, 368]",0.042
"[8, 529]",0.042
"[140, 381]",0.04
"[266, 529]",0.042
"[381, 140]",0.04
"[413, 956]",0.04
"[529, 8]",0.042
"[529, 266]",0.042
"[956, 413]",0.04
"[809, 956]",0.04
"[956, 809]",0.04
"[205, 529]",0.054
"[294, 529]",0.046
"[529, 205]",0.054
"[529, 294]",0.046
"[73, 720]",0.044
"[720, 73]",0.044
"[120, 205]",0.04
"[205, 120]",0.04
"[205, 593]",0.042
"[205, 937]",0.044
"[593, 205]",0.042
"[937, 205]",0.044
"[722, 956]",0.042
"[956, 722]",0.042
"[71, 682]",0.042
"[71, 914]",0.042
"[120, 368]",0.064
"[120, 914]",0.044
"[140, 368]",0.054
"[140, 419]",0.06
"[217, 368]",0.07
"[217, 419]",0.042
"[217, 489]",0.048
"[217, 675]",0.044
"[217, 682]",0.046
"[217, 895]",0.042
"[217, 914]",0.058
"[362, 368]",0.062
"[368, 120]",0.064
"[368, 140]",0.054
"[368, 217]",0.07
"[368, 362]",0.062
"[368, 419]",0.064
"[368, 470]",0.042
"[368, 675]",0.042
"[368, 795]",0.046
"[368, 800]",0.04
"[368, 895]",0.046
"[368, 914]",0.07
"[419, 140]",0.06
"[419, 217]",0.042
"[419, 368]",0.064
"[419, 470]",0.04
"[419, 675]",0.046
"[419, 682]",0.04
"[419, 897]",0.04
"[470, 368]",0.042
"[470, 419]",0.04
"[489, 217]",0.048
"[675, 217]",0.044
"[675, 368]",0.042
"[675, 419]",0.046
"[682, 71]",0.042
"[682, 217]",0.046
"[682, 419]",0.04
"[682, 914]",0.042
"[795, 368]",0.046
"[800, 368]",0.04
"[895, 217]",0.042
"[895, 368]",0.046
"[895, 914]",0.042
"[897, 419]",0.04
"[914, 71]",0.042
"[914, 120]",0.044
"[914, 217]",0.058
"[914, 368]",0.07
"[914, 682]",0.042
"[914, 895]",0.042
"[71, 438]",0.042
"[438, 71]",0.042
"[205, 675]",0.048
"[205, 914]",0.044
"[472, 829]",0.04
"[529, 829]",0.044
"[529, 914]",0.04
"[529, 937]",0.05
"[529, 966]",0.04
"[675, 205]",0.048
"[675, 937]",0.048
"[829, 472]",0.04
"[829, 529]",0.044
"[829, 937]",0.042
"[914, 205]",0.044
"[914, 529]",0.04
"[914, 937]",0.044
"[937, 529]",0.05
"[937, 675]",0.048
"[937, 829]",0.042
"[937, 914]",0.044
"[966, 529]",0.04
"[711, 829]",0.044
"[829, 711]",0.044
"[829, 982]",0.04
"[982, 829]",0.04
"[354, 529]",0.044
"[362, 529]",0.042
"[529, 354]",0.044
"[529, 362]",0.042
"[529, 752]",0.042
"[752, 529]",0.042
"[120, 529]",0.056
"[529, 120]",0.056
"[217, 829]",0.048
"[829, 217]",0.048
"[283, 438]",0.04
"[438, 283]",0.04
"[8, 368]",0.044
"[354, 368]",0.048
"[354, 829]",0.046
"[368, 8]",0.044
"[368, 354]",0.048
"[368, 427]",0.042
"[368, 829]",0.064
"[427, 368]",0.042
"[829, 354]",0.046
"[829, 368]",0.064
"[145, 419]",0.04
"[151, 829]",0.042
"[419, 145]",0.04
"[419, 720]",0.04
"[419, 886]",0.048
"[692, 829]",0.054
"[720, 419]",0.04
"[829, 151]",0.042
"[829, 692]",0.054
"[829, 886]",0.04
"[886, 419]",0.048
"[886, 829]",0.04
"[510, 897]",0.04
"[897, 510]",0.04
"[236, 829]",0.04
"[829, 236]",0.04
"[510, 692]",0.046
"[510, 937]",0.042
"[692, 510]",0.046
"[937, 510]",0.042
"[368, 413]",0.04
"[368, 538]",0.046
"[368, 797]",0.058
"[413, 368]",0.04
"[538, 368]",0.046
"[797, 368]",0.058
"[438, 489]",0.05
"[489, 438]",0.05
"[489, 829]",0.048
"[489, 956]",0.054
"[829, 489]",0.048
"[829, 956]",0.048
"[956, 489]",0.054
"[956, 829]",0.048
"[12, 368]",0.048
"[198, 368]",0.042
"[205, 368]",0.062
"[368, 12]",0.048
"[368, 198]",0.042
"[368, 205]",0.062
"[368, 438]",0.048
"[368, 460]",0.04
"[368, 529]",0.074
"[368, 919]",0.04
"[419, 529]",0.044
"[438, 368]",0.048
"[460, 368]",0.04
"[529, 368]",0.074
"[529, 419]",0.044
"[919, 368]",0.04
"[489, 529]",0.046
"[529, 489]",0.046
"[529, 692]",0.042
"[692, 529]",0.042
"[692, 914]",0.04
"[914, 692]",0.04
"[32, 205]",0.05
"[205, 32]",0.05
"[104, 529]",0.04
"[217, 529]",0.052
"[266, 368]",0.042
"[368, 266]",0.042
"[529, 104]",0.04
"[529, 217]",0.052
"[217, 510]",0.042
"[368, 373]",0.042
"[368, 510]",0.058
"[373, 368]",0.042
"[510, 217]",0.042
"[510, 368]",0.058
"[32, 510]",0.042
"[70, 510]",0.042
"[368, 720]",0.05
"[368, 752]",0.048
"[368, 937]",0.056
"[510, 32]",0.042
"[510, 70]",0.042
"[529, 720]",0.044
"[674, 937]",0.046
"[720, 368]",0.05
"[720, 529]",0.044
"[720, 752]",0.04
"[752, 368]",0.048
"[752, 720]",0.04
"[919, 937]",0.048
"[937, 368]",0.056
"[937, 674]",0.046
"[937, 919]",0.048
"[151, 368]",0.046
"[177, 579]",0.05
"[368, 151]",0.046
"[579, 177]",0.05
"[120, 510]",0.042
"[205, 510]",0.048
"[510, 120]",0.042
"[510, 205]",0.048
"[510, 895]",0.042
"[895, 510]",0.042
"[48, 140]",0.044
"[140, 48]",0.044
"[140, 829]",0.042
"[381, 829]",0.042
"[829, 140]",0.042
"[829, 381]",0.042
"[205, 944]",0.042
"[944, 205]",0.042
"[419, 450]",0.04
"[450, 419]",0.04
"[510, 829]",0.054
"[829, 510]",0.054
"[71, 177]",0.044
"[71, 752]",0.04
"[177, 71]",0.044
"[752, 71]",0.04
"[682, 829]",0.048
"[829, 682]",0.048
"[368, 956]",0.046
"[489, 766]",0.044
"[766, 489]",0.044
"[956, 368]",0.046
"[419, 510]",0.05
"[510, 419]",0.05
"[510, 890]",0.04
"[890, 510]",0.04
"[895, 937]",0.048
"[937, 895]",0.048
"[217, 956]",0.048
"[956, 217]",0.048
"[316, 368]",0.042
"[368, 316]",0.042
"[177, 205]",0.046
"[177, 217]",0.056
"[205, 177]",0.046
"[205, 217]",0.046
"[217, 177]",0.056
"[217, 205]",0.046
"[217, 937]",0.04
"[419, 937]",0.046
"[682, 937]",0.04
"[937, 217]",0.04
"[937, 419]",0.046
"[937, 682]",0.04
"[71, 239]",0.046
"[239, 71]",0.046
"[69, 419]",0.04
"[419, 69]",0.04
"[177, 489]",0.04
"[368, 860]",0.042
"[489, 177]",0.04
"[860, 368]",0.042
"[177, 510]",0.04
"[510, 177]",0.04
"[829, 897]",0.04
"[897, 829]",0.04
"[775, 829]",0.046
"[829, 775]",0.046
"[368, 775]",0.048
"[775, 368]",0.048
