[858],0.04
[859],0.032
[860],0.062
[862],0.124
[867],0.06
[869],0.03
[871],0.056
[874],0.04
[876],0.03
[878],0.07
[879],0.046
[881],0.042
[883],0.138
[884],0.048
[885],0.09
[886],0.118
[887],0.058
[888],0.076
[890],0.128
[893],0.108
[895],0.15
[897],0.134
[899],0.074
[900],0.058
[904],0.048
[910],0.064
[911],0.038
[912],0.05
[913],0.106
[914],0.174
[918],0.094
[919],0.13
[921],0.076
[922],0.036
[923],0.042
[925],0.036
[928],0.054
[930],0.04
[932],0.048
[933],0.04
[934],0.056
[935],0.032
[937],0.176
[938],0.054
[941],0.05
[943],0.042
[944],0.09
[946],0.06
[947],0.092
[948],0.046
[949],0.09
[950],0.032
[952],0.076
[956],0.176
[960],0.046
[962],0.03
[964],0.04
[966],0.126
[967],0.076
[968],0.05
[970],0.05
[972],0.044
[975],0.056
[978],0.038
[980],0.038
[981],0.048
[982],0.138
[983],0.054
[984],0.088
[988],0.052
[989],0.08
[991],0.066
[992],0.07
[998],0.058
"[69, 368]",0.044
"[368, 69]",0.044
"[368, 450]",0.058
"[368, 489]",0.066
"[368, 494]",0.034
"[368, 573]",0.036
"[368, 682]",0.062
"[368, 692]",0.05
"[368, 722]",0.056
"[368, 862]",0.036
"[368, 886]",0.042
"[401, 489]",0.038
"[401, 682]",0.044
"[450, 368]",0.058
"[489, 368]",0.066
"[489, 401]",0.038
"[489, 682]",0.032
"[489, 692]",0.056
"[489, 722]",0.04
"[489, 862]",0.036
"[494, 368]",0.034
"[573, 368]",0.036
"[682, 368]",0.062
"[682, 401]",0.044
"[682, 489]",0.032
"[682, 692]",0.034
"[682, 722]",0.04
"[682, 886]",0.032
"[692, 368]",0.05
"[692, 489]",0.056
"[692, 682]",0.034
"[692, 722]",0.03
"[722, 368]",0.056
"[722, 489]",0.04
"[722, 682]",0.04
"[722, 692]",0.03
"[862, 368]",0.036
"[862, 489]",0.036
"[886, 368]",0.042
"[886, 682]",0.032
"[8, 529]",0.042
"[73, 140]",0.03
"[73, 675]",0.03
"[140, 73]",0.03
"[140, 381]",0.04
"[140, 529]",0.036
"[140, 675]",0.038
"[140, 982]",0.036
"[229, 529]",0.032
"[266, 529]",0.042
"[381, 140]",0.04
"[413, 529]",0.038
"[413, 956]",0.04
"[529, 8]",0.042
"[529, 140]",0.036
"[529, 229]",0.032
"[529, 266]",0.042
"[529, 413]",0.038
"[529, 538]",0.038
"[529, 676]",0.03
"[529, 735]",0.03
"[529, 785]",0.03
"[529, 854]",0.036
"[529, 982]",0.038
"[538, 529]",0.038
"[538, 797]",0.036
"[538, 956]",0.03
"[675, 73]",0.03
"[675, 140]",0.038
"[676, 529]",0.03
"[735, 529]",0.03
"[785, 529]",0.03
"[797, 538]",0.036
"[854, 529]",0.036
"[956, 413]",0.04
"[956, 538]",0.03
"[982, 140]",0.036
"[982, 529]",0.038
"[55, 480]",0.032
"[450, 538]",0.03
"[480, 55]",0.032
"[538, 450]",0.03
"[809, 956]",0.04
"[956, 809]",0.04
"[205, 294]",0.03
"[205, 529]",0.054
"[294, 205]",0.03
"[294, 414]",0.032
"[294, 529]",0.046
"[414, 294]",0.032
"[529, 205]",0.054
"[529, 294]",0.046
"[529, 984]",0.034
"[984, 529]",0.034
"[69, 720]",0.034
"[69, 919]",0.03
"[73, 720]",0.044
"[82, 470]",0.03
"[120, 217]",0.038
"[120, 487]",0.032
"[120, 982]",0.032
"[217, 120]",0.038
"[217, 470]",0.034
"[217, 487]",0.03
"[217, 720]",0.036
"[217, 820]",0.036
"[470, 82]",0.03
"[470, 217]",0.034
"[470, 658]",0.03
"[470, 919]",0.034
"[487, 120]",0.032
"[487, 217]",0.03
"[538, 720]",0.032
"[658, 470]",0.03
"[720, 69]",0.034
"[720, 73]",0.044
"[720, 217]",0.036
"[720, 538]",0.032
"[720, 919]",0.03
"[720, 982]",0.03
"[820, 217]",0.036
"[919, 69]",0.03
"[919, 470]",0.034
"[919, 720]",0.03
"[982, 120]",0.032
"[982, 720]",0.03
"[120, 205]",0.04
"[120, 494]",0.038
"[120, 593]",0.034
"[205, 120]",0.04
"[205, 593]",0.042
"[205, 720]",0.036
"[205, 937]",0.044
"[494, 120]",0.038
"[593, 120]",0.034
"[593, 205]",0.042
"[593, 720]",0.03
"[598, 937]",0.03
"[720, 205]",0.036
"[720, 593]",0.03
"[720, 893]",0.032
"[720, 937]",0.032
"[720, 956]",0.03
"[809, 913]",0.032
"[893, 720]",0.032
"[913, 809]",0.032
"[913, 956]",0.038
"[937, 205]",0.044
"[937, 598]",0.03
"[937, 720]",0.032
"[937, 956]",0.032
"[956, 720]",0.03
"[956, 913]",0.038
"[956, 937]",0.032
"[450, 658]",0.032
"[658, 450]",0.032
"[722, 956]",0.042
"[956, 722]",0.042
"[31, 368]",0.03
"[31, 914]",0.03
"[38, 368]",0.034
"[71, 362]",0.03
"[71, 368]",0.038
"[71, 419]",0.038
"[71, 489]",0.03
"[71, 682]",0.042
"[71, 914]",0.042
"[73, 368]",0.036
"[120, 140]",0.038
"[120, 294]",0.034
"[120, 368]",0.064
"[120, 419]",0.036
"[120, 682]",0.036
"[120, 895]",0.03
"[120, 914]",0.044
"[140, 120]",0.038
"[140, 217]",0.036
"[140, 368]",0.054
"[140, 419]",0.06
"[140, 470]",0.038
"[140, 895]",0.03
"[204, 368]",0.034
"[217, 140]",0.036
"[217, 368]",0.07
"[217, 387]",0.034
"[217, 419]",0.042
"[217, 489]",0.048
"[217, 675]",0.044
"[217, 682]",0.046
"[217, 895]",0.042
"[217, 914]",0.058
"[242, 694]",0.036
"[294, 120]",0.034
"[294, 368]",0.03
"[362, 71]",0.03
"[362, 368]",0.062
"[362, 419]",0.034
"[362, 682]",0.038
"[362, 914]",0.03
"[368, 31]",0.03
"[368, 38]",0.034
"[368, 71]",0.038
"[368, 73]",0.036
"[368, 120]",0.064
"[368, 140]",0.054
"[368, 204]",0.034
"[368, 217]",0.07
"[368, 294]",0.03
"[368, 362]",0.062
"[368, 387]",0.036
"[368, 419]",0.064
"[368, 470]",0.042
"[368, 658]",0.034
"[368, 675]",0.042
"[368, 694]",0.034
"[368, 795]",0.046
"[368, 800]",0.04
"[368, 895]",0.046
"[368, 914]",0.07
"[387, 217]",0.034
"[387, 368]",0.036
"[419, 71]",0.038
"[419, 120]",0.036
"[419, 140]",0.06
"[419, 217]",0.042
"[419, 362]",0.034
"[419, 368]",0.064
"[419, 470]",0.04
"[419, 489]",0.03
"[419, 675]",0.046
"[419, 682]",0.04
"[419, 694]",0.034
"[419, 795]",0.032
"[419, 895]",0.034
"[419, 897]",0.04
"[419, 914]",0.038
"[470, 140]",0.038
"[470, 368]",0.042
"[470, 419]",0.04
"[470, 675]",0.036
"[489, 71]",0.03
"[489, 217]",0.048
"[489, 419]",0.03
"[489, 548]",0.03
"[489, 895]",0.034
"[548, 489]",0.03
"[658, 368]",0.034
"[675, 217]",0.044
"[675, 368]",0.042
"[675, 419]",0.046
"[675, 470]",0.036
"[675, 682]",0.034
"[675, 914]",0.03
"[682, 71]",0.042
"[682, 120]",0.036
"[682, 217]",0.046
"[682, 362]",0.038
"[682, 419]",0.04
"[682, 675]",0.034
"[682, 895]",0.038
"[682, 914]",0.042
"[694, 242]",0.036
"[694, 368]",0.034
"[694, 419]",0.034
"[795, 368]",0.046
"[795, 419]",0.032
"[800, 368]",0.04
"[895, 120]",0.03
"[895, 140]",0.03
"[895, 217]",0.042
"[895, 368]",0.046
"[895, 419]",0.034
"[895, 489]",0.034
"[895, 682]",0.038
"[895, 897]",0.03
"[895, 914]",0.042
"[897, 419]",0.04
"[897, 895]",0.03
"[914, 31]",0.03
"[914, 71]",0.042
"[914, 120]",0.044
"[914, 217]",0.058
"[914, 362]",0.03
"[914, 368]",0.07
"[914, 419]",0.038
"[914, 675]",0.03
"[914, 682]",0.042
"[914, 895]",0.042
"[72, 692]",0.034
"[316, 612]",0.03
"[541, 692]",0.032
"[612, 316]",0.03
"[692, 72]",0.034
"[692, 541]",0.032
"[71, 438]",0.042
"[438, 71]",0.042
"[438, 634]",0.03
"[541, 982]",0.032
"[634, 438]",0.03
"[982, 541]",0.032
"[55, 829]",0.03
"[55, 914]",0.03
"[70, 829]",0.034
"[204, 529]",0.032
"[205, 675]",0.048
"[205, 829]",0.036
"[205, 914]",0.044
"[350, 529]",0.036
"[366, 829]",0.032
"[401, 529]",0.034
"[401, 829]",0.032
"[460, 529]",0.032
"[460, 829]",0.032
"[472, 829]",0.04
"[529, 204]",0.032
"[529, 350]",0.036
"[529, 401]",0.034
"[529, 460]",0.032
"[529, 829]",0.044
"[529, 914]",0.04
"[529, 937]",0.05
"[529, 966]",0.04
"[675, 205]",0.048
"[675, 937]",0.048
"[829, 55]",0.03
"[829, 70]",0.034
"[829, 205]",0.036
"[829, 366]",0.032
"[829, 401]",0.032
"[829, 460]",0.032
"[829, 472]",0.04
"[829, 529]",0.044
"[829, 937]",0.042
"[829, 966]",0.032
"[829, 984]",0.034
"[890, 914]",0.032
"[914, 55]",0.03
"[914, 205]",0.044
"[914, 529]",0.04
"[914, 890]",0.032
"[914, 937]",0.044
"[914, 966]",0.032
"[937, 529]",0.05
"[937, 675]",0.048
"[937, 829]",0.042
"[937, 914]",0.044
"[966, 529]",0.04
"[966, 829]",0.032
"[966, 914]",0.032
"[984, 829]",0.034
"[413, 895]",0.032
"[711, 829]",0.044
"[829, 711]",0.044
"[829, 883]",0.034
"[829, 895]",0.036
"[829, 982]",0.04
"[883, 829]",0.034
"[883, 893]",0.03
"[893, 883]",0.03
"[895, 413]",0.032
"[895, 829]",0.036
"[982, 829]",0.04
"[51, 438]",0.03
"[236, 529]",0.03
"[354, 494]",0.034
"[354, 529]",0.044
"[354, 919]",0.03
"[362, 529]",0.042
"[373, 529]",0.032
"[373, 752]",0.03
"[373, 982]",0.03
"[438, 51]",0.03
"[438, 494]",0.036
"[438, 529]",0.038
"[470, 529]",0.034
"[494, 354]",0.034
"[494, 438]",0.036
"[529, 236]",0.03
"[529, 354]",0.044
"[529, 362]",0.042
"[529, 373]",0.032
"[529, 438]",0.038
"[529, 470]",0.034
"[529, 752]",0.042
"[529, 919]",0.032
"[674, 919]",0.03
"[752, 373]",0.03
"[752, 529]",0.042
"[752, 982]",0.038
"[919, 354]",0.03
"[919, 529]",0.032
"[919, 674]",0.03
"[982, 373]",0.03
"[982, 752]",0.038
"[39, 368]",0.032
"[43, 368]",0.03
"[362, 692]",0.036
"[368, 39]",0.032
"[368, 43]",0.03
"[368, 639]",0.03
"[368, 766]",0.038
"[368, 918]",0.034
"[419, 692]",0.032
"[639, 368]",0.03
"[692, 362]",0.036
"[692, 419]",0.032
"[692, 766]",0.032
"[766, 368]",0.038
"[766, 692]",0.032
"[918, 368]",0.034
"[120, 529]",0.056
"[120, 966]",0.03
"[183, 294]",0.03
"[205, 638]",0.032
"[205, 982]",0.03
"[229, 283]",0.03
"[229, 766]",0.032
"[283, 229]",0.03
"[283, 766]",0.036
"[294, 183]",0.03
"[354, 775]",0.03
"[381, 766]",0.032
"[529, 120]",0.056
"[529, 766]",0.034
"[638, 205]",0.032
"[766, 229]",0.032
"[766, 283]",0.036
"[766, 381]",0.032
"[766, 529]",0.034
"[775, 354]",0.03
"[966, 120]",0.03
"[982, 205]",0.03
"[73, 631]",0.03
"[73, 692]",0.032
"[112, 720]",0.03
"[118, 692]",0.034
"[236, 692]",0.034
"[326, 797]",0.034
"[467, 720]",0.032
"[631, 73]",0.03
"[692, 73]",0.032
"[692, 118]",0.034
"[692, 236]",0.034
"[692, 746]",0.032
"[720, 112]",0.03
"[720, 467]",0.032
"[746, 692]",0.032
"[797, 326]",0.034
"[32, 112]",0.034
"[32, 217]",0.038
"[32, 276]",0.03
"[32, 614]",0.032
"[32, 829]",0.032
"[32, 914]",0.036
"[112, 32]",0.034
"[161, 829]",0.03
"[217, 32]",0.038
"[217, 829]",0.048
"[276, 32]",0.03
"[294, 829]",0.032
"[614, 32]",0.032
"[614, 829]",0.032
"[820, 829]",0.032
"[829, 32]",0.032
"[829, 161]",0.03
"[829, 217]",0.048
"[829, 294]",0.032
"[829, 614]",0.032
"[829, 820]",0.032
"[914, 32]",0.036
"[97, 529]",0.03
"[145, 205]",0.03
"[145, 529]",0.034
"[205, 145]",0.03
"[205, 450]",0.03
"[205, 897]",0.036
"[283, 438]",0.04
"[438, 283]",0.04
"[438, 966]",0.03
"[450, 205]",0.03
"[529, 97]",0.03
"[529, 145]",0.034
"[897, 205]",0.036
"[966, 438]",0.03
"[8, 368]",0.044
"[8, 829]",0.032
"[46, 829]",0.032
"[118, 368]",0.032
"[276, 368]",0.034
"[354, 368]",0.048
"[354, 829]",0.046
"[354, 914]",0.038
"[368, 8]",0.044
"[368, 118]",0.032
"[368, 276]",0.034
"[368, 354]",0.048
"[368, 427]",0.042
"[368, 629]",0.038
"[368, 829]",0.064
"[427, 368]",0.042
"[427, 829]",0.03
"[629, 368]",0.038
"[829, 8]",0.032
"[829, 46]",0.032
"[829, 354]",0.046
"[829, 368]",0.064
"[829, 427]",0.03
"[914, 354]",0.038
"[145, 217]",0.038
"[145, 419]",0.04
"[151, 419]",0.034
"[151, 758]",0.032
"[151, 829]",0.042
"[217, 145]",0.038
"[217, 266]",0.036
"[217, 692]",0.034
"[217, 899]",0.03
"[266, 217]",0.036
"[266, 690]",0.034
"[419, 145]",0.04
"[419, 151]",0.034
"[419, 597]",0.034
"[419, 720]",0.04
"[419, 797]",0.03
"[419, 829]",0.036
"[419, 886]",0.048
"[470, 886]",0.036
"[526, 692]",0.034
"[597, 419]",0.034
"[597, 829]",0.034
"[690, 266]",0.034
"[692, 217]",0.034
"[692, 526]",0.034
"[692, 829]",0.054
"[720, 419]",0.04
"[720, 829]",0.036
"[720, 886]",0.032
"[746, 829]",0.032
"[758, 151]",0.032
"[797, 419]",0.03
"[797, 829]",0.032
"[829, 151]",0.042
"[829, 419]",0.036
"[829, 597]",0.034
"[829, 692]",0.054
"[829, 720]",0.036
"[829, 746]",0.032
"[829, 797]",0.032
"[829, 886]",0.04
"[886, 419]",0.048
"[886, 470]",0.036
"[886, 720]",0.032
"[886, 829]",0.04
"[899, 217]",0.03
"[69, 510]",0.034
"[69, 914]",0.03
"[110, 510]",0.03
"[145, 316]",0.032
"[145, 510]",0.034
"[316, 145]",0.032
"[316, 914]",0.032
"[510, 69]",0.034
"[510, 110]",0.03
"[510, 145]",0.034
"[510, 593]",0.038
"[510, 720]",0.034
"[510, 736]",0.032
"[510, 897]",0.04
"[510, 914]",0.038
"[593, 510]",0.038
"[720, 510]",0.034
"[720, 897]",0.032
"[736, 510]",0.032
"[766, 797]",0.03
"[797, 766]",0.03
"[897, 510]",0.04
"[897, 720]",0.032
"[914, 69]",0.03
"[914, 316]",0.032
"[914, 510]",0.038
"[110, 829]",0.034
"[129, 395]",0.03
"[129, 529]",0.03
"[236, 316]",0.038
"[236, 829]",0.04
"[316, 236]",0.038
"[316, 529]",0.038
"[395, 129]",0.03
"[529, 129]",0.03
"[529, 316]",0.038
"[676, 829]",0.03
"[829, 110]",0.034
"[829, 236]",0.04
"[829, 676]",0.03
"[354, 692]",0.036
"[510, 581]",0.032
"[510, 692]",0.046
"[510, 722]",0.036
"[510, 752]",0.032
"[510, 937]",0.042
"[581, 510]",0.032
"[634, 956]",0.036
"[692, 354]",0.036
"[692, 510]",0.046
"[692, 752]",0.03
"[692, 937]",0.036
"[692, 956]",0.036
"[710, 809]",0.03
"[722, 510]",0.036
"[752, 510]",0.032
"[752, 692]",0.03
"[809, 710]",0.03
"[937, 510]",0.042
"[937, 692]",0.036
"[956, 634]",0.036
"[956, 692]",0.036
"[283, 368]",0.034
"[368, 283]",0.034
"[368, 413]",0.04
"[368, 538]",0.046
"[368, 758]",0.036
"[368, 769]",0.034
"[368, 797]",0.058
"[368, 890]",0.036
"[413, 368]",0.04
"[489, 934]",0.03
"[538, 368]",0.046
"[706, 722]",0.034
"[722, 706]",0.034
"[758, 368]",0.036
"[769, 368]",0.034
"[797, 368]",0.058
"[890, 368]",0.036
"[934, 489]",0.03
"[438, 489]",0.05
"[438, 829]",0.03
"[438, 895]",0.032
"[438, 956]",0.03
"[450, 674]",0.03
"[489, 438]",0.05
"[489, 634]",0.03
"[489, 829]",0.048
"[489, 883]",0.036
"[489, 956]",0.054
"[634, 489]",0.03
"[634, 895]",0.032
"[674, 450]",0.03
"[829, 438]",0.03
"[829, 489]",0.048
"[829, 956]",0.048
"[883, 489]",0.036
"[895, 438]",0.032
"[895, 634]",0.032
"[956, 438]",0.03
"[956, 489]",0.054
"[956, 829]",0.048
"[8, 722]",0.032
"[722, 8]",0.032
"[8, 419]",0.03
"[8, 682]",0.032
"[12, 368]",0.048
"[12, 419]",0.032
"[12, 529]",0.038
"[71, 205]",0.032
"[71, 236]",0.032
"[71, 538]",0.032
"[71, 722]",0.032
"[71, 919]",0.038
"[198, 368]",0.042
"[198, 682]",0.03
"[205, 71]",0.032
"[205, 362]",0.036
"[205, 368]",0.062
"[205, 419]",0.034
"[205, 682]",0.034
"[205, 919]",0.036
"[236, 71]",0.032
"[236, 368]",0.034
"[276, 529]",0.036
"[362, 205]",0.036
"[368, 12]",0.048
"[368, 198]",0.042
"[368, 205]",0.062
"[368, 236]",0.034
"[368, 438]",0.048
"[368, 460]",0.04
"[368, 529]",0.074
"[368, 919]",0.04
"[419, 8]",0.03
"[419, 12]",0.032
"[419, 205]",0.034
"[419, 529]",0.044
"[419, 919]",0.038
"[438, 368]",0.048
"[438, 460]",0.036
"[438, 722]",0.036
"[460, 368]",0.04
"[460, 438]",0.036
"[529, 12]",0.038
"[529, 276]",0.036
"[529, 368]",0.074
"[529, 419]",0.044
"[529, 682]",0.032
"[529, 722]",0.032
"[538, 71]",0.032
"[682, 8]",0.032
"[682, 198]",0.03
"[682, 205]",0.034
"[682, 529]",0.032
"[722, 71]",0.032
"[722, 438]",0.036
"[722, 529]",0.032
"[919, 71]",0.038
"[919, 205]",0.036
"[919, 368]",0.04
"[919, 419]",0.038
"[69, 937]",0.03
"[72, 401]",0.034
"[72, 489]",0.032
"[72, 529]",0.03
"[354, 489]",0.03
"[401, 72]",0.034
"[489, 72]",0.032
"[489, 354]",0.03
"[489, 529]",0.046
"[489, 775]",0.03
"[529, 72]",0.03
"[529, 489]",0.046
"[529, 692]",0.042
"[529, 746]",0.038
"[597, 937]",0.032
"[692, 529]",0.042
"[692, 914]",0.04
"[746, 529]",0.038
"[775, 489]",0.03
"[775, 914]",0.034
"[914, 692]",0.04
"[914, 775]",0.034
"[937, 69]",0.03
"[937, 597]",0.032
"[161, 368]",0.03
"[368, 161]",0.03
"[368, 474]",0.034
"[368, 785]",0.036
"[474, 368]",0.034
"[785, 368]",0.036
"[32, 72]",0.032
"[32, 205]",0.05
"[72, 32]",0.032
"[72, 205]",0.032
"[205, 32]",0.05
"[205, 72]",0.032
"[32, 368]",0.032
"[104, 217]",0.03
"[104, 368]",0.032
"[104, 529]",0.04
"[120, 862]",0.036
"[145, 368]",0.03
"[173, 368]",0.038
"[176, 368]",0.03
"[217, 104]",0.03
"[217, 529]",0.052
"[239, 368]",0.036
"[239, 895]",0.032
"[266, 368]",0.042
"[368, 32]",0.032
"[368, 104]",0.032
"[368, 145]",0.03
"[368, 173]",0.038
"[368, 176]",0.03
"[368, 239]",0.036
"[368, 266]",0.042
"[368, 690]",0.034
"[474, 529]",0.032
"[529, 104]",0.04
"[529, 217]",0.052
"[529, 474]",0.032
"[529, 862]",0.034
"[529, 895]",0.038
"[690, 368]",0.034
"[862, 120]",0.036
"[862, 529]",0.034
"[862, 914]",0.03
"[895, 239]",0.032
"[895, 529]",0.038
"[914, 862]",0.03
"[217, 510]",0.042
"[217, 722]",0.03
"[368, 373]",0.042
"[368, 510]",0.058
"[368, 921]",0.034
"[368, 982]",0.032
"[373, 368]",0.042
"[373, 510]",0.03
"[450, 510]",0.03
"[510, 217]",0.042
"[510, 368]",0.058
"[510, 373]",0.03
"[510, 450]",0.03
"[510, 538]",0.032
"[510, 982]",0.032
"[538, 510]",0.032
"[629, 797]",0.03
"[722, 217]",0.03
"[797, 629]",0.03
"[921, 368]",0.034
"[982, 368]",0.032
"[982, 510]",0.032
"[8, 510]",0.032
"[8, 720]",0.032
"[25, 510]",0.034
"[32, 510]",0.042
"[32, 937]",0.03
"[70, 368]",0.034
"[70, 510]",0.042
"[236, 510]",0.034
"[236, 937]",0.03
"[239, 510]",0.034
"[239, 937]",0.03
"[368, 70]",0.034
"[368, 720]",0.05
"[368, 752]",0.048
"[368, 937]",0.056
"[390, 529]",0.034
"[467, 510]",0.03
"[470, 510]",0.034
"[470, 937]",0.036
"[510, 8]",0.032
"[510, 25]",0.034
"[510, 32]",0.042
"[510, 70]",0.042
"[510, 236]",0.034
"[510, 239]",0.034
"[510, 467]",0.03
"[510, 470]",0.034
"[510, 529]",0.034
"[510, 614]",0.03
"[510, 674]",0.034
"[510, 785]",0.03
"[529, 390]",0.034
"[529, 510]",0.034
"[529, 720]",0.044
"[614, 510]",0.03
"[614, 937]",0.032
"[674, 510]",0.034
"[674, 937]",0.046
"[720, 8]",0.032
"[720, 368]",0.05
"[720, 529]",0.044
"[720, 752]",0.04
"[752, 368]",0.048
"[752, 720]",0.04
"[785, 510]",0.03
"[919, 937]",0.048
"[937, 32]",0.03
"[937, 236]",0.03
"[937, 239]",0.03
"[937, 368]",0.056
"[937, 470]",0.036
"[937, 614]",0.032
"[937, 674]",0.046
"[937, 919]",0.048
"[151, 368]",0.046
"[177, 368]",0.034
"[177, 579]",0.05
"[177, 752]",0.032
"[368, 151]",0.046
"[368, 177]",0.034
"[368, 487]",0.038
"[487, 368]",0.038
"[579, 177]",0.05
"[752, 177]",0.032
"[12, 120]",0.03
"[12, 450]",0.034
"[12, 510]",0.03
"[72, 390]",0.034
"[112, 510]",0.038
"[120, 12]",0.03
"[120, 510]",0.042
"[205, 266]",0.034
"[205, 510]",0.048
"[205, 895]",0.036
